id,sentiment,airline_id,aircraft_type,customer_id,class_id
SENT_28901,Satisfied,VX,Airbus A319,12188,BUS
SENT_28902,Dissatisfied,ZW,De Havilland Canada DHC-8 Dash 8,935,F_CLASS
SENT_28903,Satisfied,AS,McDonnell Douglas MD-80,185,ECO
SENT_28904,Dissatisfied,EM,Antonov An-124,7950,ECO
SENT_28905,Satisfied,YX,Embraer ERJ-170,715,ECO
SENT_28906,Satisfied,C5,Airbus A321,2166,BUS
SENT_28907,Neutral,F9,Airbus A318,4562,BUS
SENT_28908,Dissatisfied,9E,Canadair CRJ-900,8374,BUS
SENT_28909,Satisfied,MQ,Embraer ERJ-170,1903,ECO
SENT_28910,Satisfied,HA,McDonnell Douglas MD-80,6279,ECO
SENT_28911,Neutral,QX,De Havilland Canada DHC-8 Dash 8,8838,F_CLASS
SENT_28912,Satisfied,AX,Boeing 767,12395,ECO
SENT_28913,Neutral,QX,Dornier Do-328,11960,ECO_P
SENT_28914,Satisfied,AX,Boeing 767,2236,F_CLASS
SENT_28915,Neutral,AA,Boeing 717,1290,BUS
SENT_28916,Satisfied,UA,McDonnell Douglas DC-10,4641,BUS
SENT_28917,Dissatisfied,PT,Boeing 737,12947,F_CLASS
SENT_28918,Dissatisfied,EV,ATR 42/72,5709,F_CLASS
SENT_28919,Dissatisfied,B6,Embraer ERJ-190,4140,F_CLASS
SENT_28920,Satisfied,YX,De Havilland Canada DHC-8 Dash 8,10283,ECO_P
SENT_28921,Dissatisfied,OO,Canadair CRJ-100 Series,14626,ECO
SENT_28922,Satisfied,YX,De Havilland Canada DHC-8 Dash 8,12393,ECO_P
SENT_28923,Dissatisfied,OH,Airbus A300,8299,F_CLASS
SENT_28924,Satisfied,KS,Fokker F70 / F100,9267,F_CLASS
SENT_28925,Satisfied,YV,Embraer EMB-120 Brasilia,168,F_CLASS
SENT_28926,Neutral,C5,Airbus A321,4259,F_CLASS
SENT_28927,Neutral,OO,Canadair CRJ-900,10285,ECO
SENT_28928,Neutral,NK,Airbus A319,7484,ECO
SENT_28929,Dissatisfied,YV,De Havilland Canada DHC-8 Dash 8,1837,F_CLASS
SENT_28930,Dissatisfied,WN,Boeing 737,13722,ECO
SENT_28931,Satisfied,AA,Fokker F70 / F100,14626,F_CLASS
SENT_28932,Dissatisfied,OO,Embraer ERJ-170,6508,ECO_P
SENT_28933,Satisfied,DL,McDonnell Douglas MD-90,11822,BUS
SENT_28934,Satisfied,VX,Airbus A321,5752,ECO_P
SENT_28935,Neutral,EM,Antonov An-124,9642,BUS
SENT_28936,Dissatisfied,OH,Airbus A300,4717,ECO_P
SENT_28937,Dissatisfied,QX,Dornier Do-328,11591,BUS
SENT_28938,Dissatisfied,EV,ATR 42/72,11984,F_CLASS
SENT_28939,Neutral,OH,Boeing 757,11417,BUS
SENT_28940,Satisfied,9K,Airbus A350 XWB,2294,ECO
SENT_28941,Neutral,YX,Embraer ERJ-190,7879,BUS
SENT_28942,Satisfied,ZW,British Aerospace BAe 146/Avro RJ,11502,BUS
SENT_28943,Satisfied,QX,Dornier Do-328,11689,BUS
SENT_28944,Satisfied,HA,McDonnell Douglas DC-8,9160,ECO
SENT_28945,Neutral,CP,Canadair CRJ-100 Series,8864,BUS
SENT_28946,Dissatisfied,G7,Canadair CRJ-900,3313,ECO
SENT_28947,Satisfied,VX,Airbus A320,3647,F_CLASS
SENT_28948,Dissatisfied,AS,McDonnell Douglas MD-80,222,F_CLASS
SENT_28949,Satisfied,AX,Boeing 767,4413,F_CLASS
SENT_28950,Neutral,UA,Boeing 747,13108,ECO
SENT_28951,Satisfied,DL,Boeing 717,5036,ECO_P
SENT_28952,Satisfied,9K,Airbus A330,10772,ECO_P
SENT_28953,Dissatisfied,G4,Airbus A320,10168,ECO_P
SENT_28954,Neutral,HA,McDonnell Douglas MD-80,7497,BUS
SENT_28955,Dissatisfied,C5,Airbus A321,9638,F_CLASS
SENT_28956,Satisfied,C5,Boeing 737,9463,F_CLASS
SENT_28957,Neutral,G4,McDonnell Douglas MD-80,3680,BUS
SENT_28958,Dissatisfied,9E,Canadair CRJ-100 Series,7586,BUS
SENT_28959,Dissatisfied,VX,Airbus A320,5822,BUS
SENT_28960,Neutral,F9,Airbus A318,8849,F_CLASS
SENT_28961,Satisfied,OO,Mitsubishi MRJ90,14770,ECO
SENT_28962,Dissatisfied,WN,Boeing 737,13611,BUS
SENT_28963,Satisfied,YV,Embraer ERJ-170,14918,ECO_P
SENT_28964,Neutral,QX,Embraer E175,5759,ECO
SENT_28965,Neutral,EM,McDonnell Douglas DC-10,1107,ECO_P
SENT_28966,Neutral,ZW,British Aerospace BAe 146/Avro RJ,6458,ECO_P
SENT_28967,Dissatisfied,B6,Embraer ERJ-190,2474,ECO
SENT_28968,Dissatisfied,ZW,Canadair CRJ-100 Series,14015,ECO
SENT_28969,Satisfied,F9,Airbus A321,699,ECO_P
SENT_28970,Neutral,QX,De Havilland Canada DHC-8 Dash 8,10752,F_CLASS
SENT_28971,Dissatisfied,ZW,British Aerospace BAe ATP,9642,ECO_P
SENT_28972,Dissatisfied,EV,ATR 42/72,729,BUS
SENT_28973,Dissatisfied,9K,Airbus A330,8954,BUS
SENT_28974,Satisfied,YV,Canadair CRJ-100 Series,5592,F_CLASS
SENT_28975,Neutral,OH,Boeing 757,1070,BUS
SENT_28976,Dissatisfied,9K,ATR 42/72,10493,ECO
SENT_28977,Satisfied,YV,Embraer EMB-120 Brasilia,8168,ECO_P
SENT_28978,Satisfied,AS,McDonnell Douglas MD-80,8418,ECO
SENT_28979,Neutral,ZW,Dornier Do-328,8873,BUS
SENT_28980,Satisfied,YV,Embraer ERJ-170,5246,ECO_P
SENT_28981,Dissatisfied,OH,Airbus A300,978,ECO_P
SENT_28982,Neutral,MQ,Embraer ERJ-170,12798,F_CLASS
SENT_28983,Dissatisfied,AX,Boeing 767,3951,BUS
SENT_28984,Dissatisfied,AS,Boeing 737,6552,BUS
SENT_28985,Neutral,AA,Airbus A320,9493,ECO_P
SENT_28986,Satisfied,CP,Canadair CRJ-100 Series,14394,ECO
SENT_28987,Dissatisfied,MQ,Embraer ERJ-170,7667,ECO
SENT_28988,Satisfied,CP,Embraer ERJ-170,1647,ECO
SENT_28989,Neutral,YX,Embraer ERJ-190,6822,F_CLASS
SENT_28990,Neutral,CP,Canadair CRJ-100 Series,11938,BUS
SENT_28991,Neutral,YX,Embraer ERJ-190,2938,BUS
SENT_28992,Neutral,YV,Canadair CRJ-100 Series,9847,ECO
SENT_28993,Satisfied,DL,Boeing 767,14524,BUS
SENT_28994,Satisfied,9K,Embraer ERJ-190,2824,ECO
SENT_28995,Neutral,B6,Airbus A321,1833,BUS
SENT_28996,Neutral,PT,Boeing 737,8274,ECO
SENT_28997,Neutral,OH,Airbus A300,14017,F_CLASS
SENT_28998,Satisfied,AS,Boeing 737,102,F_CLASS
SENT_28999,Neutral,B6,Airbus A320,9784,F_CLASS
SENT_29000,Dissatisfied,MQ,Embraer ERJ-170,787,ECO_P
SENT_29001,Neutral,HA,McDonnell Douglas DC-9,13705,ECO
SENT_29002,Neutral,PT,Boeing 737,2135,ECO
SENT_29003,Satisfied,VX,Airbus A320,3804,ECO
SENT_29004,Satisfied,OH,Airbus A300,4759,BUS
SENT_29005,Satisfied,MQ,Embraer ERJ-170,6161,F_CLASS
SENT_29006,Neutral,C5,Boeing 737,11037,ECO
SENT_29007,Dissatisfied,HA,McDonnell Douglas MD-80,9126,ECO_P
SENT_29008,Satisfied,F9,Airbus A319,11893,BUS
SENT_29009,Neutral,DL,McDonnell Douglas MD-80,5673,ECO_P
SENT_29010,Neutral,C5,Boeing 737,13809,F_CLASS
SENT_29011,Neutral,ZW,Dornier Do-328,7262,F_CLASS
SENT_29012,Satisfied,C5,Airbus A321,641,F_CLASS
SENT_29013,Dissatisfied,YX,Embraer ERJ-170,11541,ECO_P
SENT_29014,Satisfied,9E,Canadair CRJ-100 Series,1941,F_CLASS
SENT_29015,Neutral,PT,Boeing 737,2915,ECO_P
SENT_29016,Dissatisfied,AA,Fokker F70 / F100,8014,ECO
SENT_29017,Neutral,AX,Boeing 767,6490,ECO_P
SENT_29018,Dissatisfied,PT,Boeing 737,11723,ECO_P
SENT_29019,Satisfied,9K,Airbus A330,9133,F_CLASS
SENT_29020,Neutral,C5,Airbus A321,12378,F_CLASS
SENT_29021,Neutral,UA,Boeing 737,1141,F_CLASS
SENT_29022,Dissatisfied,EV,ATR 42/72,9136,ECO_P
SENT_29023,Satisfied,AA,McDonnell Douglas DC-10,10866,ECO
SENT_29024,Dissatisfied,MQ,Embraer ERJ-170,3249,F_CLASS
SENT_29025,Neutral,G7,Mitsubishi MRJ90,14643,F_CLASS
SENT_29026,Satisfied,UA,Boeing 777,9944,F_CLASS
SENT_29027,Dissatisfied,OH,Boeing 757,9229,F_CLASS
SENT_29028,Satisfied,G4,Airbus A320,1867,F_CLASS
SENT_29029,Neutral,F9,De Havilland Canada DHC-8 Dash 8,7093,F_CLASS
SENT_29030,Satisfied,AS,McDonnell Douglas MD-80,7235,BUS
SENT_29031,Neutral,VX,Airbus A320,5680,ECO
SENT_29032,Neutral,AX,Boeing 767,916,BUS
SENT_29033,Satisfied,NK,Airbus A320,2921,ECO
SENT_29034,Dissatisfied,G4,Airbus A319,10508,F_CLASS
SENT_29035,Satisfied,ZW,British Aerospace BAe 146/Avro RJ,1277,BUS
SENT_29036,Satisfied,AA,McDonnell Douglas DC-10,8849,ECO
SENT_29037,Satisfied,EV,ATR 42/72,5036,ECO_P
SENT_29038,Dissatisfied,YV,Embraer ERJ-170,2744,BUS
SENT_29039,Dissatisfied,UA,Airbus A319,12239,ECO_P
SENT_29040,Neutral,AA,Boeing 777,13656,BUS
SENT_29041,Satisfied,B6,Airbus A320,10520,BUS
SENT_29042,Satisfied,YV,Canadair CRJ-700,7977,ECO
SENT_29043,Satisfied,9E,Canadair CRJ-900,11894,BUS
SENT_29044,Neutral,OH,Airbus A300,6719,F_CLASS
SENT_29045,Dissatisfied,OH,Airbus A300,464,ECO
SENT_29046,Neutral,DL,Embraer ERJ-190,11923,ECO
SENT_29047,Neutral,EM,McDonnell Douglas DC-10,7871,BUS
SENT_29048,Neutral,B6,Airbus A321,13827,F_CLASS
SENT_29049,Satisfied,AA,Fokker F70 / F100,439,F_CLASS
SENT_29050,Dissatisfied,9E,Canadair CRJ-100 Series,8333,BUS
SENT_29051,Dissatisfied,EM,Tupolev Tu-204,6409,ECO
SENT_29052,Satisfied,F9,Airbus A319,12909,BUS
SENT_29053,Dissatisfied,QX,De Havilland Canada DHC-8 Dash 8,7931,BUS
SENT_29054,Satisfied,EM,Antonov An-124,10572,ECO
SENT_29055,Satisfied,OH,Boeing 757,12662,ECO
SENT_29056,Neutral,CP,Embraer ERJ-170,5103,BUS
SENT_29057,Neutral,AS,Canadair CRJ-700,1388,F_CLASS
SENT_29058,Satisfied,AA,McDonnell Douglas MD-80,4485,ECO_P
SENT_29059,Satisfied,AX,Boeing 767,3972,F_CLASS
SENT_29060,Dissatisfied,VX,Airbus A320,5127,F_CLASS
SENT_29061,Neutral,YV,Embraer EMB-120 Brasilia,7775,F_CLASS
SENT_29062,Neutral,AS,McDonnell Douglas MD-80,6498,F_CLASS
SENT_29063,Neutral,G7,Embraer ERJ-145,2336,BUS
SENT_29064,Neutral,G4,Boeing 757,4879,BUS
SENT_29065,Dissatisfied,G7,Embraer EMB-120 Brasilia,2316,BUS
SENT_29066,Neutral,G7,Embraer EMB-120 Brasilia,14962,BUS
SENT_29067,Dissatisfied,HA,Boeing 717,9524,F_CLASS
SENT_29068,Dissatisfied,CP,Canadair CRJ-100 Series,3275,ECO_P
SENT_29069,Dissatisfied,UA,Boeing 757,4792,ECO
SENT_29070,Neutral,HA,McDonnell Douglas MD-80,2240,ECO
SENT_29071,Dissatisfied,9E,Canadair CRJ-900,2340,ECO
SENT_29072,Neutral,NK,McDonnell Douglas MD-80,6897,BUS
SENT_29073,Dissatisfied,AA,Boeing 747,13221,ECO_P
SENT_29074,Dissatisfied,QX,Embraer E175,6878,BUS
SENT_29075,Dissatisfied,9E,Canadair CRJ-100 Series,7829,F_CLASS
SENT_29076,Neutral,C5,Boeing 737,9075,ECO
SENT_29077,Dissatisfied,B6,Airbus A320,2368,F_CLASS
SENT_29078,Dissatisfied,EV,ATR 42/72,7412,ECO
SENT_29079,Dissatisfied,ZW,British Aerospace BAe ATP,10014,ECO_P
SENT_29080,Dissatisfied,AS,McDonnell Douglas MD-80,1536,BUS
SENT_29081,Neutral,NK,Airbus A320,14697,ECO_P
SENT_29082,Dissatisfied,G7,Canadair CRJ-900,7343,ECO_P
SENT_29083,Dissatisfied,QX,De Havilland Canada DHC-8 Dash 8,11700,BUS
SENT_29084,Dissatisfied,VX,Airbus A320,6638,ECO
SENT_29085,Neutral,OH,Airbus A300,11314,ECO
SENT_29086,Dissatisfied,WN,Boeing 737,5227,F_CLASS
SENT_29087,Dissatisfied,YX,De Havilland Canada DHC-8 Dash 8,8670,ECO_P
SENT_29088,Dissatisfied,MQ,Embraer ERJ-170,3044,ECO_P
SENT_29089,Neutral,KS,Airbus A319,8300,F_CLASS
SENT_29090,Dissatisfied,PT,Boeing 737,1756,ECO
SENT_29091,Dissatisfied,AA,Embraer ERJ-190,4398,ECO_P
SENT_29092,Dissatisfied,AS,McDonnell Douglas MD-80,1813,ECO
SENT_29093,Neutral,UA,Embraer E175,12387,ECO_P
SENT_29094,Dissatisfied,YX,Embraer ERJ-190,2627,ECO_P
SENT_29095,Neutral,9K,Airbus A330,12519,ECO_P
SENT_29096,Dissatisfied,OH,Boeing 757,10387,ECO
SENT_29097,Neutral,QX,Dornier Do-328,4731,BUS
SENT_29098,Dissatisfied,UA,Airbus A319,6969,ECO_P
SENT_29099,Neutral,VX,Airbus A321,7567,F_CLASS
SENT_29100,Neutral,WN,Boeing 737,10262,F_CLASS
SENT_29101,Dissatisfied,VX,Airbus A321,4038,F_CLASS
SENT_29102,Neutral,C5,Airbus A321,1857,ECO
SENT_29103,Neutral,C5,Airbus A321,9095,ECO_P
SENT_29104,Neutral,VX,Airbus A321,12028,F_CLASS
SENT_29105,Dissatisfied,ZW,Dornier Do-328,13366,BUS
SENT_29106,Dissatisfied,MQ,Embraer ERJ-170,2409,BUS
SENT_29107,Neutral,G7,British Aerospace Jetstream 41,3169,ECO_P
SENT_29108,Neutral,OO,Canadair CRJ-900,564,ECO_P
SENT_29109,Dissatisfied,B6,Airbus A321,12759,ECO_P
SENT_29110,Satisfied,9K,Airbus A320,10170,ECO
SENT_29111,Dissatisfied,G7,Embraer EMB-120 Brasilia,1510,BUS
SENT_29112,Neutral,UA,Boeing 727,5951,BUS
SENT_29113,Dissatisfied,F9,Airbus A318,13230,ECO
SENT_29114,Dissatisfied,G7,ATR 42/72,4091,BUS
SENT_29115,Neutral,YX,De Havilland Canada DHC-8 Dash 8,8158,BUS
SENT_29116,Neutral,C5,Boeing 737,2737,F_CLASS
SENT_29117,Neutral,AA,Boeing 717,9686,BUS
SENT_29118,Neutral,AS,Boeing 737,7136,ECO_P
SENT_29119,Dissatisfied,UA,Boeing 757,14144,ECO
SENT_29120,Dissatisfied,WN,Boeing 737,10808,F_CLASS
SENT_29121,Satisfied,HA,ATR 42/72,12374,ECO
SENT_29122,Neutral,G7,British Aerospace Jetstream 41,4623,ECO_P
SENT_29123,Dissatisfied,OH,Boeing 757,12625,ECO_P
SENT_29124,Dissatisfied,9E,Canadair CRJ-100 Series,2902,ECO_P
SENT_29125,Dissatisfied,YX,Embraer ERJ-190,5025,ECO_P
SENT_29126,Dissatisfied,C5,Airbus A321,8578,ECO
SENT_29127,Dissatisfied,YV,De Havilland Canada DHC-8 Dash 8,433,ECO
SENT_29128,Dissatisfied,MQ,Embraer ERJ-170,459,ECO
SENT_29129,Dissatisfied,VX,Airbus A321,4327,F_CLASS
SENT_29130,Dissatisfied,KS,Airbus A320,14786,ECO_P
SENT_29131,Dissatisfied,OO,Mitsubishi MRJ90,13653,ECO_P
SENT_29132,Neutral,9E,Canadair CRJ-900,12383,ECO
SENT_29133,Neutral,QX,Dornier Do-328,4051,BUS
SENT_29134,Dissatisfied,DL,McDonnell Douglas DC-10,7809,BUS
SENT_29135,Neutral,UA,McDonnell Douglas DC-8,1209,BUS
SENT_29136,Neutral,B6,Embraer ERJ-190,3842,ECO_P
SENT_29137,Neutral,AA,McDonnell Douglas MD-90,6351,BUS
SENT_29138,Neutral,AA,Airbus A321,502,ECO
SENT_29139,Dissatisfied,EM,Antonov An-124,10037,ECO
SENT_29140,Neutral,G7,British Aerospace Jetstream 41,1444,F_CLASS
SENT_29141,Dissatisfied,YV,Embraer EMB-120 Brasilia,851,BUS
SENT_29142,Neutral,YV,Embraer EMB-120 Brasilia,2483,ECO
SENT_29143,Neutral,AS,Embraer ERJ-170,13459,ECO
SENT_29144,Dissatisfied,9K,Airbus A350 XWB,9475,ECO
SENT_29145,Dissatisfied,OH,Boeing 757,5883,ECO_P
SENT_29146,Dissatisfied,C5,Boeing 737,11737,ECO_P
SENT_29147,Neutral,PT,Boeing 737,14953,F_CLASS
SENT_29148,Neutral,KS,Boeing 737,3518,ECO
SENT_29149,Neutral,OH,Boeing 757,8425,F_CLASS
SENT_29150,Neutral,VX,Airbus A320,1671,F_CLASS
SENT_29151,Satisfied,C5,Airbus A321,5882,ECO_P
SENT_29152,Neutral,9E,Canadair CRJ-100 Series,5756,ECO
SENT_29153,Satisfied,CP,Canadair CRJ-100 Series,11498,ECO_P
SENT_29154,Satisfied,AX,Boeing 767,6217,ECO_P
SENT_29155,Neutral,EV,ATR 42/72,1150,ECO
SENT_29156,Satisfied,ZW,Canadair CRJ-100 Series,8070,ECO_P
SENT_29157,Dissatisfied,EM,Tupolev Tu-204,2446,F_CLASS
SENT_29158,Dissatisfied,AS,Embraer ERJ-170,3883,ECO_P
SENT_29159,Satisfied,9E,Canadair CRJ-100 Series,3287,ECO
SENT_29160,Neutral,YV,Embraer EMB-120 Brasilia,8876,ECO_P
SENT_29161,Satisfied,F9,Boeing 737,3391,BUS
SENT_29162,Satisfied,G7,Canadair CRJ-900,1344,ECO
SENT_29163,Satisfied,AX,Boeing 767,374,F_CLASS
SENT_29164,Neutral,C5,Boeing 737,4966,F_CLASS
SENT_29165,Satisfied,C5,Boeing 737,2612,ECO
SENT_29166,Satisfied,AX,Boeing 767,580,BUS
SENT_29167,Satisfied,MQ,Embraer ERJ-170,651,ECO
SENT_29168,Neutral,OO,Canadair CRJ-700,2276,ECO
SENT_29169,Dissatisfied,HA,McDonnell Douglas DC-9,2925,BUS
SENT_29170,Satisfied,YX,De Havilland Canada DHC-8 Dash 8,4110,BUS
SENT_29171,Neutral,9E,Canadair CRJ-900,181,ECO_P
SENT_29172,Satisfied,CP,Embraer ERJ-170,6671,ECO
SENT_29173,Dissatisfied,9E,Canadair CRJ-100 Series,14273,F_CLASS
SENT_29174,Satisfied,F9,Boeing 737,6884,ECO_P
SENT_29175,Satisfied,AA,Airbus A330,13966,ECO
SENT_29176,Neutral,B6,Embraer ERJ-190,11190,ECO
SENT_29177,Dissatisfied,9K,Embraer ERJ-170,10526,ECO
SENT_29178,Satisfied,G7,ATR 42/72,13778,BUS
SENT_29179,Neutral,EM,McDonnell Douglas DC-10,14043,BUS
SENT_29180,Dissatisfied,VX,Airbus A320,11433,BUS
SENT_29181,Satisfied,ZW,British Aerospace BAe ATP,1875,BUS
SENT_29182,Satisfied,G7,British Aerospace Jetstream 41,7955,ECO_P
SENT_29183,Satisfied,CP,Canadair CRJ-100 Series,11050,ECO_P
SENT_29184,Neutral,C5,Airbus A321,14767,BUS
SENT_29185,Satisfied,ZW,Dornier Do-328,2531,ECO
SENT_29186,Neutral,9K,Airbus A330,7183,ECO
SENT_29187,Dissatisfied,G4,Airbus A319,14951,F_CLASS
SENT_29188,Neutral,CP,Canadair CRJ-100 Series,4045,BUS
SENT_29189,Dissatisfied,F9,Airbus A318,3572,BUS
SENT_29190,Neutral,9E,Canadair CRJ-100 Series,14591,ECO
SENT_29191,Dissatisfied,B6,Airbus A321,9457,ECO
SENT_29192,Dissatisfied,AX,Boeing 767,8488,ECO_P
SENT_29193,Dissatisfied,KS,Fokker F70 / F100,12335,ECO_P
SENT_29194,Satisfied,G4,Boeing 757,3451,BUS
SENT_29195,Dissatisfied,AA,Boeing 767,13449,BUS
SENT_29196,Neutral,CP,Canadair CRJ-100 Series,12571,ECO
SENT_29197,Dissatisfied,F9,De Havilland Canada DHC-8 Dash 8,576,ECO_P
SENT_29198,Dissatisfied,AA,Boeing 717,6062,BUS
SENT_29199,Dissatisfied,9E,Canadair CRJ-900,956,ECO
SENT_29200,Neutral,VX,Airbus A321,6741,ECO_P
SENT_29201,Dissatisfied,F9,Airbus A318,7898,F_CLASS
SENT_29202,Neutral,MQ,Embraer ERJ-170,8336,BUS
SENT_29203,Satisfied,NK,Airbus A321,14134,ECO
SENT_29204,Dissatisfied,OH,Airbus A300,8497,F_CLASS
SENT_29205,Neutral,G7,ATR 42/72,11049,ECO_P
SENT_29206,Satisfied,B6,Embraer ERJ-190,9263,ECO
SENT_29207,Satisfied,YV,Embraer ERJ-170,4635,ECO
SENT_29208,Satisfied,OH,Airbus A300,7004,ECO_P
SENT_29209,Neutral,UA,Airbus A319,4499,BUS
SENT_29210,Neutral,OO,Canadair CRJ-900,3139,ECO
SENT_29211,Dissatisfied,MQ,Embraer ERJ-170,14797,ECO
SENT_29212,Neutral,UA,Embraer E175,1523,F_CLASS
SENT_29213,Neutral,OO,Mitsubishi MRJ90,10069,BUS
SENT_29214,Satisfied,YX,De Havilland Canada DHC-8 Dash 8,4298,BUS
SENT_29215,Satisfied,MQ,Embraer ERJ-170,11955,ECO
SENT_29216,Satisfied,UA,Boeing 737,12910,F_CLASS
SENT_29217,Satisfied,C5,Airbus A321,10894,ECO
SENT_29218,Dissatisfied,KS,Airbus A319,13549,ECO_P
SENT_29219,Satisfied,F9,Boeing 737,3629,F_CLASS
SENT_29220,Dissatisfied,OH,Boeing 757,5229,F_CLASS
SENT_29221,Satisfied,YV,Canadair CRJ-900,12348,F_CLASS
SENT_29222,Neutral,QX,Dornier Do-328,5100,ECO_P
SENT_29223,Neutral,NK,Airbus A320,6466,ECO
SENT_29224,Satisfied,AA,Airbus A350 XWB,8271,BUS
SENT_29225,Satisfied,KS,Boeing 737,1015,ECO
SENT_29226,Neutral,ZW,De Havilland Canada DHC-8 Dash 8,1662,ECO_P
SENT_29227,Satisfied,AA,Boeing 737,5275,ECO
SENT_29228,Satisfied,AA,McDonnell Douglas DC-10,5966,ECO
SENT_29229,Dissatisfied,EV,ATR 42/72,8808,BUS
SENT_29230,Satisfied,QX,De Havilland Canada DHC-8 Dash 8,14526,F_CLASS
SENT_29231,Satisfied,UA,Boeing 777,6631,BUS
SENT_29232,Satisfied,F9,Airbus A319,3477,ECO
SENT_29233,Neutral,NK,Airbus A319,7821,ECO
SENT_29234,Satisfied,EV,ATR 42/72,500,F_CLASS
SENT_29235,Satisfied,WN,Boeing 737,510,ECO
SENT_29236,Satisfied,G7,British Aerospace Jetstream 41,5866,F_CLASS
SENT_29237,Satisfied,OO,Mitsubishi MRJ90,1430,BUS
SENT_29238,Satisfied,ZW,Dornier Do-328,5798,ECO
SENT_29239,Satisfied,G7,Embraer ERJ-145,9964,BUS
SENT_29240,Satisfied,MQ,Embraer ERJ-170,11861,F_CLASS
SENT_29241,Satisfied,MQ,Embraer ERJ-170,12083,ECO
SENT_29242,Neutral,9K,ATR 42/72,14941,BUS
SENT_29243,Satisfied,OH,Airbus A300,13962,BUS
SENT_29244,Neutral,QX,Embraer E175,3258,F_CLASS
SENT_29245,Satisfied,CP,Embraer ERJ-170,4147,ECO_P
SENT_29246,Neutral,YX,Embraer ERJ-190,2822,ECO
SENT_29247,Neutral,PT,Boeing 737,2990,ECO_P
SENT_29248,Satisfied,HA,McDonnell Douglas DC-8,13658,ECO_P
SENT_29249,Dissatisfied,AX,Boeing 767,9036,BUS
SENT_29250,Satisfied,HA,Airbus A321,8682,F_CLASS
SENT_29251,Satisfied,9K,ATR 42/72,13535,ECO
SENT_29252,Neutral,DL,Bombardier CS100,14735,BUS
SENT_29253,Satisfied,EV,ATR 42/72,6820,ECO_P
SENT_29254,Dissatisfied,CP,Embraer ERJ-170,10281,BUS
SENT_29255,Satisfied,UA,McDonnell Douglas DC-10,323,F_CLASS
SENT_29256,Satisfied,NK,Airbus A319,7564,ECO
SENT_29257,Satisfied,OH,Boeing 757,7876,ECO
SENT_29258,Satisfied,G7,Embraer EMB-120 Brasilia,696,ECO
SENT_29259,Satisfied,UA,Boeing 787 Dreamliner,9162,ECO_P
SENT_29260,Satisfied,9K,Airbus A330,9359,F_CLASS
SENT_29261,Dissatisfied,WN,Boeing 737,540,ECO
SENT_29262,Neutral,B6,Airbus A320,11159,F_CLASS
SENT_29263,Satisfied,EM,Tupolev Tu-204,7420,ECO_P
SENT_29264,Neutral,KS,Airbus A310,2401,ECO
SENT_29265,Satisfied,OO,Embraer E175-E2,2651,ECO_P
SENT_29266,Neutral,WN,Boeing 737,12925,ECO_P
SENT_29267,Satisfied,AA,Airbus A330,6515,BUS
SENT_29268,Dissatisfied,PT,Boeing 737,13670,BUS
SENT_29269,Satisfied,9E,Canadair CRJ-100 Series,10352,ECO_P
SENT_29270,Neutral,KS,Airbus A320,7954,ECO
SENT_29271,Dissatisfied,AA,Boeing 787 Dreamliner,418,F_CLASS
SENT_29272,Neutral,NK,Airbus A320,11238,ECO
SENT_29273,Dissatisfied,B6,Airbus A321,557,ECO
SENT_29274,Neutral,9E,Canadair CRJ-900,8135,F_CLASS
SENT_29275,Neutral,CP,Canadair CRJ-100 Series,14243,ECO
SENT_29276,Satisfied,EV,ATR 42/72,13746,BUS
SENT_29277,Dissatisfied,G7,ATR 42/72,12627,F_CLASS
SENT_29278,Dissatisfied,WN,Boeing 737,12224,BUS
SENT_29279,Dissatisfied,YX,De Havilland Canada DHC-8 Dash 8,366,F_CLASS
SENT_29280,Neutral,C5,Airbus A321,6413,ECO_P
SENT_29281,Dissatisfied,YX,Embraer ERJ-170,4923,F_CLASS
SENT_29282,Neutral,G4,Boeing 757,7462,F_CLASS
SENT_29283,Dissatisfied,UA,Airbus A320,4006,BUS
SENT_29284,Satisfied,AA,Airbus A330,13256,ECO_P
SENT_29285,Dissatisfied,9E,Canadair CRJ-900,1792,ECO
SENT_29286,Dissatisfied,AA,Boeing 737,11691,ECO_P
SENT_29287,Neutral,F9,Airbus A318,10893,ECO
SENT_29288,Neutral,YX,Embraer ERJ-190,3110,ECO_P
SENT_29289,Neutral,G7,Canadair CRJ-700,2888,ECO_P
SENT_29290,Satisfied,CP,Canadair CRJ-100 Series,9408,F_CLASS
SENT_29291,Dissatisfied,QX,Dornier Do-328,12366,ECO_P
SENT_29292,Satisfied,G7,Canadair CRJ-700,13908,BUS
SENT_29293,Dissatisfied,MQ,Embraer ERJ-170,13916,F_CLASS
SENT_29294,Dissatisfied,OO,Canadair CRJ-100 Series,13584,BUS
SENT_29295,Neutral,B6,Airbus A320,5840,ECO
SENT_29296,Neutral,AS,Canadair CRJ-700,7762,ECO
SENT_29297,Satisfied,AX,Boeing 767,2355,ECO
SENT_29298,Satisfied,C5,Airbus A321,13223,F_CLASS
SENT_29299,Satisfied,CP,Canadair CRJ-100 Series,1206,F_CLASS
SENT_29300,Satisfied,OO,Embraer EMB-120 Brasilia,1619,ECO
SENT_29301,Dissatisfied,9E,Canadair CRJ-100 Series,932,ECO_P
SENT_29302,Dissatisfied,AS,McDonnell Douglas MD-80,10957,BUS
SENT_29303,Satisfied,YX,Embraer ERJ-190,1240,ECO
