booking_id,customer_id,flight_id,origin_airport,dest_airport,NumTicketsOrdered,PricePerTicket
933809,BUS,5290,HOU,MSY,1,228.5
933852,ECO,3064,MSY,HOU,1,251.5
933894,F_CLASS,3448,MSY,HOU,2,293.5
933937,ECO_P,1058,MCO,HOU,1,261.88
933979,BUS,1495,HOU,OAK,3,177
934022,BUS,2173,HOU,OAK,2,378
934064,ECO_P,4585,OAK,HOU,1,154
934107,ECO_P,4471,HOU,OAK,1,184
934149,BUS,1602,HOU,OAK,2,208
934192,BUS,3632,OAK,HOU,1,243
934234,F_CLASS,1639,OAK,HOU,18,286
934277,BUS,2399,HOU,OAK,2,339
934319,F_CLASS,577,HOU,OAK,10,567.5
934362,ECO_P,4078,OAK,HOU,3,350
934404,F_CLASS,4280,HOU,OAK,1,429.26
934447,BUS,1258,HOU,OKC,1,282
934489,BUS,84,DEN,HOU,1,142.01
934532,F_CLASS,476,OKC,HOU,7,156.5
934574,ECO_P,2366,OKC,HOU,2,214
934617,BUS,4244,HOU,OKC,3,255
934659,BUS,1640,HOU,OKC,1,297
934702,BUS,627,HOU,OMA,3,115
934744,ECO,777,OMA,HOU,4,95
934787,ECO_P,4081,HOU,OMA,1,148
934829,F_CLASS,2918,HOU,OMA,1,255.5
934872,BUS,1650,ONT,HOU,1,269.5
934914,ECO_P,4996,HOU,PDX,1,559
934957,ECO,689,HOU,PHL,1,246
934999,BUS,4745,HOU,PHX,1,157
935042,BUS,2656,HOU,PHX,5,580
935084,F_CLASS,4435,HOU,BUR,1,193.2
935127,F_CLASS,4964,HOU,PHX,1,123
935169,ECO_P,2899,HOU,PHX,4,147.5
935212,BUS,542,PHX,HOU,1,172
935254,F_CLASS,1545,PHX,HOU,4,197
935297,ECO,3579,HOU,PHX,2,220.5
935339,BUS,734,HOU,PHX,4,255.5
935382,BUS,3182,PHX,HOU,18,295.5
935424,ECO_P,2429,PHX,HOU,1,376.5
935467,ECO,2424,HOU,PHX,2,555.5
935509,ECO,4632,LAS,HOU,1,167.78
935552,ECO_P,121,HOU,LAX,1,227
935594,BUS,6416,ONT,HOU,1,267.5
935637,BUS,99,HOU,ONT,1,586.5
935679,ECO,4179,LAS,BNA,1,176.17
935722,ECO,4015,HOU,PIT,1,155.73
935764,F_CLASS,4713,HOU,PIT,9,151.5
935807,F_CLASS,926,PIT,HOU,2,215.5
935849,F_CLASS,1872,PIT,HOU,1,348.5
935892,ECO,43,HOU,PNS,1,358
935934,BUS,3475,PNS,HOU,1,284
935977,BUS,6318,HOU,PVD,1,309.97
936019,BUS,4121,HOU,RDU,1,448
936062,ECO,1696,HOU,RDU,1,112
936104,ECO,902,HOU,RDU,4,167
936147,ECO,3210,RDU,HOU,1,249
936189,ECO_P,5549,HOU,RNO,1,232.81
936232,BUS,3583,HOU,SAN,1,144
936274,BUS,86,HOU,SAN,1,514
936317,F_CLASS,418,SAN,HOU,2,74.5
936359,BUS,491,SAN,HOU,5,114
936402,F_CLASS,3689,HOU,SAN,11,139.5
936444,BUS,2765,HOU,SAN,2,167
936487,ECO,3565,SAN,HOU,2,192
936529,ECO_P,5171,SAN,HOU,1,222.5
936572,ECO_P,3941,HOU,SAN,1,258
936614,ECO,4241,HOU,SAN,1,338
936657,F_CLASS,3222,LAX,HOU,1,87.42
936699,BUS,1974,SEA,HOU,1,432.46
936742,F_CLASS,663,HOU,SAT,2,242
936784,ECO_P,3034,SAT,HOU,3,127
936827,BUS,1272,HOU,SAT,3,174.5
936869,BUS,4988,HOU,SAT,1,204.5
936912,ECO,6391,SAT,HOU,1,258
936954,ECO,385,HOU,SEA,1,103.38
936997,ECO_P,1464,HOU,SJC,1,206.18
937039,F_CLASS,1041,SJC,HOU,1,190.5
937082,F_CLASS,2161,HOU,SJU,1,591
937124,BUS,2046,HOU,SJU,1,446.5
937167,ECO_P,2991,SLC,HOU,1,221
937209,F_CLASS,4138,HOU,SMF,5,197
937252,BUS,2341,HOU,SMF,1,197.5
937294,ECO_P,3727,HOU,SNA,1,103
937337,F_CLASS,1932,HOU,SNA,1,106
937379,BUS,2404,HOU,SNA,1,168.5
937422,ECO,6570,SNA,HOU,1,214.5
937464,F_CLASS,2237,SNA,HOU,1,320
937507,F_CLASS,5854,HOU,SNA,1,463.73
937549,ECO,4966,SMF,HOU,1,356.46
937592,ECO_P,6306,HOU,STL,1,309
937634,ECO,1774,BOS,HOU,1,80.86
937677,F_CLASS,3091,HOU,STL,1,316.43
937719,ECO_P,1785,HOU,STL,1,152
937762,F_CLASS,6018,STL,HOU,2,194.5
937804,F_CLASS,1792,STL,HOU,3,255.5
937847,ECO,2161,HOU,STL,1,317
937889,ECO_P,1942,HOU,STL,1,408
937932,ECO,5907,HOU,MKE,1,106
937974,ECO_P,2447,MKE,HOU,1,105.5
938017,ECO,3622,HOU,TPA,1,56
938059,ECO,3111,HOU,TPA,1,291
938102,ECO_P,1847,HOU,TPA,1,188.29
938144,F_CLASS,819,HOU,TPA,2,89.5
938187,F_CLASS,1963,TPA,HOU,1,115.5
938229,ECO,5005,TPA,HOU,4,149.5
938272,ECO,392,HOU,TPA,3,183
938314,ECO,5003,HOU,TPA,1,224.5
938357,F_CLASS,5663,TPA,HOU,1,270
938399,ECO_P,1534,TPA,HOU,1,354.5
938442,ECO_P,4328,HOU,TPA,1,181.45
938484,ECO_P,124,HOU,TUL,1,267
938527,F_CLASS,1614,DAL,TUL,1,141.41
938569,ECO,3342,HOU,TUL,2,137
938612,ECO_P,2506,TUL,HOU,1,209
938654,BUS,5632,TUL,HOU,1,250
938697,ECO,2913,HOU,TUL,1,295
938739,BUS,975,HRL,AUS,2,205
938782,ECO,2911,HRL,AUS,1,157
938824,ECO,5522,HRL,CMH,1,285
938867,ECO,3718,HRL,DAL,1,254.86
938909,F_CLASS,1482,HRL,HOU,4,133
938952,BUS,4613,HRL,HOU,3,220.65
938994,ECO_P,4995,HRL,HOU,3,109.5
939037,ECO_P,4907,HOU,HRL,3,148.5
939079,F_CLASS,3716,HOU,HRL,8,207
939122,ECO,6102,HRL,IND,1,168
939164,BUS,1788,HRL,LAX,1,251.52
939207,ECO,2198,HRL,SMF,1,558
939249,ECO,3904,ATL,CMH,1,119.15
939292,ECO_P,5297,FLL,IAD,1,117.54
939334,F_CLASS,3257,ATL,IAD,13,115.5
939377,F_CLASS,703,IAD,ATL,1,211.5
939419,F_CLASS,1238,LAS,IAD,1,286.99
939462,ECO,4947,PBI,IAD,1,72.25
939504,ECO,1887,IAD,DEN,1,132
939547,F_CLASS,6924,IAD,DEN,1,271
939589,BUS,4320,IAD,DEN,3,64
939632,ECO,5528,DEN,IAD,1,90.5
939674,BUS,539,DEN,IAD,2,113
939717,BUS,1056,IAD,DEN,1,130.5
939759,BUS,3220,IAD,DEN,1,148.5
939802,ECO,5040,DEN,IAD,5,165
939844,F_CLASS,4048,DEN,IAD,4,184
939887,F_CLASS,7379,IAD,DEN,2,212.5
939929,ECO,6139,IAD,DEN,3,258.5
939972,ECO_P,1225,DEN,IAD,2,375.5
940014,ECO_P,1537,IAD,OAK,1,173
940057,BUS,2954,IAD,SJC,1,299
940099,BUS,6134,IAD,FLL,8,216
940142,F_CLASS,7363,FLL,BWI,1,83.08
940184,ECO_P,1878,IAD,FLL,4,72.5
940227,ECO,5779,FLL,IAD,13,93
940269,BUS,6333,FLL,IAD,1,118.5
940312,ECO_P,6147,IAD,FLL,2,139.5
940354,F_CLASS,4017,IAD,FLL,1,186.5
940397,ECO,5604,FLL,IAD,1,248
940439,F_CLASS,4941,IAD,FLL,1,111.89
940482,ECO,6279,IAD,LAS,1,227.67
940524,BUS,1504,IAD,MCO,2,128
940567,ECO,1816,IAD,MCO,1,68.2
940609,F_CLASS,5118,IAD,MCO,1,166.89
940652,ECO_P,1770,MCO,IAD,4,59
940694,ECO,4305,MCO,IAD,1,75
940737,ECO_P,5528,IAD,MCO,1,91.5
940779,ECO_P,5642,IAD,MCO,3,106.5
940822,ECO,1476,MCO,IAD,6,125.5
940864,F_CLASS,5719,MCO,IAD,1,156
940907,F_CLASS,2602,IAD,MCO,1,226.5
940949,F_CLASS,4210,IAD,SAN,1,198
940992,BUS,3447,ICT,LAS,3,135
941034,ECO_P,4006,ICT,LAS,1,105
941077,ECO,1288,LAS,ICT,1,128
941119,F_CLASS,78,LAS,ICT,1,150
941162,ECO,2599,ICT,LAS,2,178
941204,ECO_P,2062,ICT,LAS,2,218.5
941247,ECO,5673,LAS,ICT,2,394.5
941289,F_CLASS,430,ICT,LAS,1,99.36
941332,BUS,3487,ICT,PHX,1,113
941374,ECO,5802,PHX,ICT,4,98.5
941417,ECO,1911,ICT,PHX,16,135.5
941459,F_CLASS,4646,ICT,PHX,2,182.5
941502,ECO_P,4675,PHX,ICT,2,296
941544,ECO_P,4986,PHX,MDW,1,78
941587,ECO,4613,ICT,SJC,1,144
941629,BUS,618,STL,DAL,1,81.49
941672,ECO,817,HOU,ATL,1,72.99
941714,ECO_P,1939,STL,ICT,1,113
941757,F_CLASS,1871,ICT,STL,1,169.5
941799,ECO,4125,MCO,ICT,1,296.46
941842,ECO,5491,IND,ATL,16,100
941884,F_CLASS,6289,BOS,IND,1,186.62
941927,BUS,3449,FLL,IND,2,187.75
941969,BUS,4133,IND,ATL,9,106
942012,BUS,5355,ATL,IND,1,144
942054,ECO_P,2210,ATL,IND,1,188
942097,ECO_P,6212,IND,ATL,1,236.5
942139,F_CLASS,4355,LAX,IND,1,144.93
942182,ECO,3553,MCO,IND,1,169.29
942224,F_CLASS,291,MSY,IND,1,162.28
942267,ECO_P,6913,RSW,IND,1,118.37
942309,BUS,2906,RSW,IND,1,267.22
942352,ECO_P,4277,TPA,IND,1,116.93
942394,ECO_P,5402,TPA,IND,2,237.86
942437,ECO_P,5753,IND,BOS,1,85
942479,ECO,4543,IND,BOS,1,81.66
942522,BUS,565,BOS,IND,5,109
942564,F_CLASS,3718,BOS,IND,1,172
942607,ECO,210,BUR,IND,1,217.5
942649,BUS,2696,IND,BWI,3,375
942692,BUS,4463,BOS,IND,1,213.75
942734,BUS,5571,ECP,DAL,2,181.58
942777,BUS,3771,IND,BWI,1,96.5
942819,BUS,4029,IND,BWI,9,125.5
942862,ECO_P,5245,BWI,IND,1,158.5
942904,ECO,3028,BWI,IND,2,224
942947,BUS,812,IND,BWI,5,306
942989,ECO,7400,MCO,IND,1,120.93
943032,ECO,4526,RSW,IND,1,143.74
943074,ECO,2168,IND,DAL,1,230
943117,F_CLASS,3803,HRL,IND,1,206.91
943159,ECO,4621,DAL,IND,1,115.5
943202,ECO,3758,IND,DAL,1,172
943244,ECO,416,IND,DAL,1,230.5
943287,F_CLASS,2981,DAL,IND,1,387.5
943329,F_CLASS,5354,IND,DAL,1,118.94
943372,ECO,1057,IND,DEN,19,125
943414,BUS,5155,AUS,FLL,1,65.52
943457,BUS,5685,IND,DEN,1,87
943499,F_CLASS,5574,IND,DEN,1,105.5
943542,BUS,5687,DEN,IND,1,122
943584,ECO,285,DEN,IND,4,138.5
943627,ECO,1044,IND,DEN,1,167.5
943669,ECO_P,3505,IND,DEN,6,192
943712,ECO_P,690,DEN,IND,6,230.5
943754,ECO,3662,DEN,IND,2,283.5
943797,ECO_P,6967,IND,DEN,1,352
943839,F_CLASS,1394,LAS,IND,1,185.62
943882,ECO_P,146,IND,DEN,1,116.46
943924,ECO_P,5532,PDX,IND,1,201.12
943967,F_CLASS,1408,IND,SJC,1,146
944009,ECO_P,5932,DEN,IND,1,201.13
944052,ECO_P,4937,IND,EWR,1,260
944094,ECO_P,2674,IND,EWR,11,86.5
944137,BUS,1074,EWR,IND,2,117
944179,F_CLASS,6255,EWR,IND,1,191.5
944222,BUS,2869,IND,FLL,15,108
944264,ECO,5125,IND,FLL,1,354
944307,ECO,1820,IND,FLL,1,219.63
944349,ECO_P,509,IND,FLL,1,176.22
944392,ECO,1916,FLL,IND,1,87
944434,ECO,2061,FLL,IND,1,108
944477,BUS,7432,IND,FLL,1,122
944519,ECO_P,3469,IND,FLL,12,139.5
944562,ECO_P,6379,FLL,IND,10,157
944604,ECO_P,2948,FLL,IND,7,174
944647,F_CLASS,2997,IND,FLL,2,198
944689,ECO_P,6120,IND,FLL,1,219.5
944732,BUS,2758,FLL,IND,6,246.5
944774,ECO,2737,FLL,IND,1,285
944817,ECO_P,776,IND,FLL,1,324
944859,ECO,1434,IND,FLL,1,142.43
944902,BUS,4150,IND,FLL,1,218.52
944944,BUS,3884,IND,HOU,1,169
944987,F_CLASS,340,HOU,CHS,1,100.68
945029,ECO,3074,DEN,IND,1,263.91
945072,F_CLASS,662,IND,HRL,1,253
945114,BUS,374,IND,HOU,1,192.5
945157,ECO_P,1345,HOU,IND,3,283.5
945199,ECO,704,IND,HOU,1,146.69
945242,ECO_P,5698,IND,HOU,1,308.95
945284,BUS,4724,IND,LAS,1,130
945327,ECO_P,1589,IND,LAS,1,617
945369,ECO,5531,IND,LAS,1,235.39
945412,ECO,1510,IND,LAS,3,115
945454,ECO_P,2685,IND,LAS,2,128.5
945497,BUS,652,LAS,IND,3,142
945539,ECO_P,5209,LAS,IND,1,158.5
945582,BUS,339,IND,LAS,5,176.5
945624,ECO,4213,IND,LAS,8,195.5
945667,F_CLASS,1014,LAS,IND,1,213
945709,F_CLASS,4240,LAS,IND,10,237.5
945752,F_CLASS,2939,IND,LAS,1,262
945794,ECO,3632,IND,LAS,1,286.5
945837,F_CLASS,3240,LAS,IND,1,330.5
945879,BUS,1951,LAS,IND,1,450.5
945922,ECO_P,4208,LAX,IND,1,312.96
945964,BUS,4372,IND,LAS,1,126.42
946007,F_CLASS,2546,IND,LAS,1,243.81
946049,ECO,2935,IND,LAX,1,277
946092,ECO,5261,IND,LAX,1,245.31
946134,ECO,5953,IND,LAX,1,156
946177,BUS,2960,LAX,IND,4,183.5
946219,ECO,2536,LAX,IND,1,211.5
946262,ECO,2759,IND,LAX,1,254.5
946304,ECO,4395,IND,LAX,3,353.5
946347,ECO,5431,IND,LAX,1,472.68
946389,ECO_P,3920,IND,LGA,1,355
946432,ECO_P,5100,IND,MCI,1,335
946474,F_CLASS,3129,MCI,DCA,1,254.91
946517,F_CLASS,5272,MCI,IND,3,123.5
946559,ECO_P,3905,MCI,IND,5,170.5
946602,BUS,3751,IND,MCI,1,221.5
946644,BUS,352,IND,MCI,1,304.5
946687,ECO,1479,MCI,DAL,1,114.73
946729,BUS,2860,IND,MCO,1,89
946772,ECO,6694,IND,MCO,1,185
946814,BUS,1400,MCO,ALB,1,94.21
946857,BUS,2283,IND,MCO,1,170.78
946899,ECO,3765,IND,MCO,1,142.7
946942,BUS,1292,FLL,IND,1,165.42
946984,BUS,4755,IND,MCO,2,76.5
947027,BUS,3365,MCO,IND,6,90.5
947069,ECO,6186,MCO,IND,1,105
947112,ECO_P,4644,IND,MCO,15,119.5
947154,F_CLASS,3778,IND,MCO,8,132.5
947197,ECO,411,MCO,IND,6,145
947239,ECO,374,MCO,IND,3,158
947282,ECO,2030,IND,MCO,1,173
947324,BUS,785,IND,MCO,9,187
947367,ECO_P,768,MCO,IND,1,202
947409,ECO_P,2652,MCO,IND,1,222
947452,ECO,4285,IND,MCO,1,243.5
947494,F_CLASS,1428,IND,MCO,1,268.5
947537,ECO_P,3493,MCO,IND,1,297.5
947579,ECO_P,1004,MCO,IND,2,403.5
947622,F_CLASS,1470,MCO,PIT,1,72.22
947664,F_CLASS,985,IND,MDW,1,183
947707,F_CLASS,3480,DAL,IND,1,153.21
947749,ECO,4982,MDW,IND,1,90.5
947792,F_CLASS,903,LAS,IND,1,171.48
947834,ECO_P,3054,PVD,IND,1,375.71
947877,BUS,2574,HOU,IND,1,72.29
947919,F_CLASS,85,IND,PHX,6,53
947962,ECO,5676,IND,PHX,1,340
948004,BUS,6270,IND,PHX,3,217.84
948047,F_CLASS,2197,PHX,IND,3,86.5
948089,ECO,2698,PHX,IND,2,133.5
948132,ECO,5681,IND,PHX,2,160
948174,BUS,1598,IND,PHX,4,182.5
948217,F_CLASS,4951,PHX,IND,2,218
948259,ECO,3432,PHX,IND,1,253.5
948302,ECO_P,3356,IND,PHX,1,317
948344,ECO,2636,IND,PHX,1,511.5
948387,F_CLASS,294,LAS,IND,1,190.61
948429,BUS,5859,SAN,IND,1,281.71
948472,ECO_P,4837,IND,RDU,1,145.98
948514,BUS,2958,IND,RSW,3,279
948557,F_CLASS,2776,IND,RSW,1,139.35
948599,ECO_P,1210,IND,RSW,1,112.76
948642,ECO_P,4613,RSW,IND,9,94
948684,ECO,7364,RSW,IND,4,106.5
948727,ECO_P,3481,IND,RSW,1,123
948769,BUS,165,IND,RSW,1,140
948812,ECO_P,4321,RSW,IND,7,156
948854,ECO_P,4227,RSW,IND,1,174
948897,ECO_P,5096,IND,RSW,1,191.5
948939,BUS,2112,IND,RSW,1,222.5
948982,ECO_P,5332,RSW,IND,2,250.5
949024,F_CLASS,5191,RSW,IND,1,281
949067,ECO,3099,IND,RSW,2,308.5
949109,F_CLASS,6345,IND,RSW,2,346
949152,ECO,262,RSW,IND,1,444.5
949194,F_CLASS,3452,IND,SJC,1,236.37
949237,ECO_P,440,IND,TPA,1,105
949279,BUS,2874,IND,TPA,1,348
949322,ECO,5060,IND,TPA,1,153.91
949364,ECO_P,2469,FLL,IND,1,129.63
949407,ECO_P,5217,TPA,IND,2,96
949449,BUS,2659,TPA,IND,7,109
949492,BUS,3118,IND,TPA,10,124
949534,ECO,6058,IND,TPA,10,144
949577,ECO,805,TPA,IND,1,163
949619,BUS,4998,TPA,IND,12,182.5
949662,ECO_P,4950,IND,TPA,2,205
949704,ECO_P,7394,IND,TPA,8,234
949747,F_CLASS,3030,TPA,IND,1,267.5
949789,ECO_P,567,TPA,IND,1,299.5
949832,BUS,4679,IND,TPA,1,364.5
949874,ECO_P,998,IND,TPA,1,164.25
949917,ECO,5435,ISP,BWI,1,136
949959,BUS,1596,ISP,BHM,3,172
950002,F_CLASS,239,MCO,ISP,1,116.4
950044,BUS,3299,BWI,ISP,5,108.5
950087,BUS,2689,ISP,BWI,1,149.5
950129,F_CLASS,1245,ISP,BWI,1,184
950172,ECO,4830,BWI,ISP,2,221.5
950214,ECO_P,6851,BWI,ISP,1,272
950257,ECO_P,2184,MCO,ISP,1,292.09
950299,BUS,5985,MSY,ISP,1,246
950342,ECO,693,PBI,ISP,1,219.19
950384,BUS,4637,TPA,ISP,1,125.3
950427,ECO_P,4532,ISP,FLL,17,142
950469,F_CLASS,204,ISP,FLL,1,323
950512,ECO_P,3061,ISP,FLL,1,330.48
950554,ECO_P,1985,ISP,FLL,1,91.5
950597,ECO_P,2220,FLL,ISP,3,114.5
950639,BUS,5103,FLL,ISP,2,130
950682,BUS,4318,ISP,FLL,3,148.5
950724,ECO_P,3617,ISP,FLL,10,163.5
950767,ECO,2698,FLL,ISP,8,184.5
950809,F_CLASS,1763,FLL,ISP,3,209
950852,ECO,7406,ISP,FLL,2,230.5
950894,BUS,3099,ISP,FLL,1,258
950937,BUS,7433,FLL,ISP,2,301
950979,ECO,880,FLL,ISP,2,404
951022,ECO_P,2428,ISP,FLL,1,117.49
951064,ECO_P,3977,ISP,JAX,1,93.14
951107,BUS,5090,ISP,MCO,1,120
951149,BUS,755,ISP,MCO,3,318
951192,ECO_P,6597,ISP,MCO,1,164.45
951234,F_CLASS,2658,ISP,MCO,1,210.65
951277,ECO_P,2291,MCO,ISP,1,91.5
951319,ECO_P,3360,MCO,ISP,2,104.5
951362,F_CLASS,1437,ISP,MCO,5,118.5
951404,BUS,3642,ISP,MCO,4,131.5
951447,F_CLASS,1404,MCO,ISP,1,148
951489,BUS,2560,MCO,ISP,4,163.5
951532,ECO_P,6340,ISP,MCO,3,179
951574,F_CLASS,4918,ISP,MCO,1,198
951617,F_CLASS,3774,MCO,ISP,5,214
951659,BUS,4334,MCO,ISP,1,235.5
951702,BUS,4202,ISP,MCO,1,256.5
951744,ECO,950,ISP,MCO,2,292
951787,ECO_P,791,MCO,ISP,1,330.5
951829,BUS,3909,MCO,ISP,1,413
951872,BUS,4606,ISP,MCO,1,203.53
951914,F_CLASS,3549,ISP,PBI,1,157
951957,ECO,249,ISP,PBI,3,322
951999,BUS,2669,ISP,PBI,1,170.37
952042,BUS,6103,ISP,PBI,1,89
952084,F_CLASS,3063,ISP,PBI,3,118.5
952127,ECO,1587,PBI,ISP,1,138
952169,BUS,5542,PBI,ISP,2,155.5
952212,BUS,1461,ISP,PBI,1,177
952254,ECO_P,1394,ISP,PBI,1,203.5
952297,BUS,2658,PBI,ISP,1,223.5
952339,BUS,5641,PBI,ISP,1,255
952382,ECO,6735,ISP,PBI,1,292.5
952424,BUS,2983,ISP,PBI,1,333.5
952467,BUS,2784,PBI,ISP,1,371
952509,ECO_P,3386,PBI,ISP,1,420.5
952552,ECO,3531,ISP,PBI,1,153.41
952594,ECO_P,1216,ISP,TPA,1,79
952637,ECO_P,5118,ISP,TPA,3,322
952679,ECO_P,3647,ISP,TPA,1,160.33
952722,F_CLASS,4623,TPA,ISP,4,93.5
952764,F_CLASS,3179,TPA,ISP,2,123.5
952807,BUS,1835,ISP,TPA,1,144.5
952849,ECO_P,1813,ISP,TPA,9,164
952892,BUS,6097,TPA,ISP,2,195
952934,ECO,5487,TPA,ISP,1,229.5
952977,F_CLASS,2881,ISP,TPA,1,290
953019,ECO,6306,ISP,TPA,2,420.5
953062,BUS,1349,JAX,ATL,4,211
953104,ECO_P,3563,JAX,ATL,1,53.3
953147,ECO,364,JAX,ATL,1,89.5
953189,BUS,1232,JAX,ATL,1,151
953232,ECO,3479,ATL,JAX,1,247.5
953274,ECO,61,MSP,JAX,2,155.3
953317,BUS,697,JAX,BNA,1,107
953359,ECO,7418,BWI,JAX,1,166.8
953402,F_CLASS,5068,BNA,JAX,1,90
953444,F_CLASS,3122,BNA,JAX,1,119
953487,ECO,2710,JAX,BNA,1,140.5
953529,ECO_P,2005,JAX,BNA,4,171
953572,ECO_P,864,BNA,JAX,1,207
953614,F_CLASS,3952,BNA,JAX,1,253.5
953657,ECO,5715,MCI,JAX,1,171.79
953699,F_CLASS,4128,BNA,TPA,1,137.49
953742,F_CLASS,1465,JAX,BWI,11,181
953784,ECO_P,4567,JAX,BWI,1,249.83
953827,F_CLASS,4811,DEN,JAX,1,199.71
953869,F_CLASS,1900,JAX,BWI,2,138
953912,BUS,5067,BWI,JAX,1,162
953954,F_CLASS,3411,BWI,JAX,2,209
953997,ECO_P,2095,JAX,BWI,1,276
954039,ECO_P,630,JAX,BWI,9,436.5
954082,BUS,4970,BWI,TPA,1,116.37
954124,BUS,2456,JAX,DAL,1,158
954167,F_CLASS,860,JAX,DEN,3,205
954209,ECO,3491,JAX,DEN,1,131.5
954252,ECO,3590,JAX,DEN,10,133
954294,ECO_P,840,JAX,DEN,1,154
954337,F_CLASS,2566,DEN,JAX,5,176.5
954379,F_CLASS,4673,DEN,JAX,6,205.5
954422,ECO,4953,JAX,DEN,4,249.5
954464,ECO,167,JAX,DEN,1,461.5
954507,ECO,2172,JAX,HOU,1,389
954549,BUS,2921,JAX,HOU,1,324.91
954592,F_CLASS,170,JAX,HOU,6,163.5
954634,BUS,3667,JAX,HOU,2,232.5
954677,ECO,3994,JAX,HOU,1,191.74
954719,ECO,43,LAS,JAX,1,163.5
954762,BUS,6287,JAX,MCI,1,167
954804,F_CLASS,3186,JAX,MDW,5,475
954847,ECO,1408,JAX,MDW,1,101.5
954889,F_CLASS,5715,JAX,MDW,1,217.5
954932,BUS,1930,JAX,MSP,4,153
954974,BUS,818,JAX,PHX,1,312.13
955017,F_CLASS,4083,LAS,ABQ,6,83
955059,ECO_P,88,LAS,ABQ,1,311
955102,ECO_P,4519,ABQ,LAS,1,96
955144,ECO,3275,ABQ,LAS,2,145.5
955187,F_CLASS,3029,LAS,ABQ,2,225.5
955229,F_CLASS,2166,LAS,ABQ,1,305.5
955272,ECO_P,2067,LAS,ALB,1,348
955314,F_CLASS,230,AMA,LAS,1,147
955357,ECO,366,LAS,ATL,15,178
955399,ECO,6154,LAS,ATL,8,454
955442,ECO_P,2677,JAX,LAS,1,231.44
955484,BUS,5732,ATL,LAS,1,160
955527,BUS,2663,LAS,ATL,1,198
955569,ECO_P,889,LAS,ATL,10,256
955612,BUS,3091,ATL,LAS,1,379.5
955654,ECO,1566,RDU,LAS,1,184
955697,ECO,3017,LAS,AUS,1,166
955739,BUS,74,LAS,AUS,1,374
955782,ECO,1556,LAS,AUS,1,101
955824,F_CLASS,1855,LAS,AUS,1,156
955867,F_CLASS,4270,AUS,LAS,1,212
955909,ECO,1365,AUS,LAS,1,328.5
955952,BUS,4080,LAS,BDL,1,181
955994,F_CLASS,2194,BHM,LAS,1,167.5
956037,ECO,3321,LAS,BNA,8,178
956079,ECO_P,5947,LAS,BNA,1,378
956122,F_CLASS,758,LAS,BNA,1,123.5
956164,ECO,1478,LAS,BNA,2,155.5
956207,F_CLASS,4747,BNA,LAS,1,188.5
956249,ECO_P,3519,BNA,LAS,1,255.5
956292,F_CLASS,3763,LAS,SJC,1,111.46
956334,ECO,406,LAS,BOI,13,134
956377,ECO,5588,LAS,BOI,9,93
956419,F_CLASS,5183,LAS,BOI,2,132
956462,BUS,5892,BOI,LAS,2,190.5
956504,ECO,5577,BOI,LAS,1,337.5
956547,ECO,2658,LAS,BOS,1,261.73
956589,ECO,4763,LAS,BUF,1,504
956632,BUS,2063,BUF,LAS,2,296.5
956674,ECO_P,909,LAS,BUR,1,120
956717,BUS,4752,LAS,BUR,4,234
956759,BUS,3985,LAS,BUR,20,70
956802,ECO_P,3777,BUR,LAS,17,96
956844,F_CLASS,779,BUR,LAS,1,121
956887,BUS,3801,LAS,BUR,1,147
956929,ECO,1363,LAS,BUR,1,185.5
956972,ECO_P,3760,BUR,LAS,8,247.5
957014,BUS,2938,LAS,BWI,1,52
957057,ECO,1893,LAS,BWI,2,175
957099,ECO,3443,LAS,BWI,1,291
957142,F_CLASS,5997,LAS,BWI,1,284.1
957184,ECO_P,1865,BWI,LAS,2,160.5
957227,ECO,2393,LAS,BWI,1,191
957269,BUS,5961,LAS,BWI,1,222
957312,F_CLASS,3520,BWI,LAS,2,274
957354,ECO,3608,BWI,LAS,1,470.5
957397,ECO,90,LAS,CLE,1,123
957439,ECO,6245,LAS,CLE,1,433
957482,F_CLASS,320,CLE,LAS,1,182.5
957524,ECO_P,763,LAS,CLE,1,530.92
957567,BUS,3461,LAS,CMH,1,267
957609,BUS,5540,LAS,CMH,1,129.5
957652,ECO_P,3240,CMH,LAS,1,213.5
957694,ECO,5396,CMH,LAS,1,498
957737,ECO,3540,LAS,DAL,2,132
957779,BUS,124,LAS,DAL,1,324
957822,ECO_P,6264,HOU,LAS,1,211.91
957864,ECO_P,3644,LAS,DAL,3,92.5
957907,F_CLASS,3864,DAL,LAS,1,116.5
957949,BUS,1236,DAL,LAS,1,140
957992,BUS,5133,LAS,DAL,2,169.5
958034,BUS,120,LAS,DAL,2,200
958077,ECO_P,6153,DAL,LAS,1,254.5
958119,ECO,1535,DAL,LAS,1,328.5
958162,ECO_P,1697,LAS,DAL,1,443
958204,BUS,5907,LAS,DAL,1,189.14
958247,BUS,383,LAS,DEN,1,51
958289,BUS,3865,LAS,DEN,2,137
958332,F_CLASS,4912,LAS,DEN,1,292
958374,BUS,2218,IND,LAS,1,183.63
958417,BUS,2734,LAS,DEN,2,69.5
958459,ECO,922,LAS,DEN,6,82.5
958502,ECO_P,4115,DEN,LAS,7,99.5
958544,F_CLASS,2565,DEN,LAS,3,115
958587,BUS,4302,LAS,DEN,6,132
958629,F_CLASS,3129,LAS,DEN,4,148
958672,BUS,4334,DEN,LAS,1,169
958714,BUS,2705,DEN,LAS,2,196.5
