ID,Gender,Age,Type,Purpose,
12480,Male,68,Returning,Personal,Economy
12481,Female,57,Returning,Personal,Economy
12482,Male,12,Returning,Personal,Economy
12483,Male,30,Returning,Personal,Economy
12484,Female,37,Returning,Business,Economy Plus
12485,Female,53,Returning,Business,Economy Plus
12486,Female,53,Returning,Business,Economy Plus
12487,Male,52,Returning,Business,Economy Plus
12488,Female,33,Returning,Business,Economy Plus
12489,Female,49,Returning,Business,Economy Plus
12490,Male,45,Returning,Business,Economy Plus
12491,Female,28,Returning,Business,Economy Plus
12492,Female,47,Returning,Business,Economy Plus
12493,Female,35,Returning,Business,Economy Plus
12494,Male,60,Returning,Business,Economy Plus
12495,Male,49,Returning,Business,Economy Plus
12496,Male,65,Returning,Business,Economy Plus
12497,Female,36,Returning,Business,Economy Plus
12498,Female,18,Returning,Business,Economy Plus
12499,Male,50,Returning,Business,Economy Plus
12500,Female,52,Returning,Business,Economy Plus
12501,Female,28,First-time,Business,Economy Plus
12502,Female,14,Returning,Personal,Economy Plus
12503,Male,66,Returning,Personal,Economy Plus
12504,Female,18,Returning,Personal,Economy Plus
12505,Male,10,Returning,Personal,Economy Plus
12506,Male,46,Returning,Personal,Economy Plus
12507,Male,47,Returning,Personal,Economy Plus
12508,Female,38,Returning,Personal,Economy Plus
12509,Female,26,Returning,Personal,Economy Plus
12510,Female,51,Returning,Personal,Economy Plus
12511,Male,58,Returning,Personal,Economy Plus
12512,Male,21,First-time,Business,Economy
12513,Female,60,Returning,Business,Business
12514,Male,58,Returning,Personal,Business
12515,Male,46,Returning,Business,Business
12516,Male,39,First-time,Business,Economy
12517,Male,22,Returning,Business,Economy
12518,Female,27,Returning,Business,Business
12519,Male,11,First-time,Business,Economy
12520,Female,44,Returning,Business,Economy
12521,Female,38,Returning,Business,Economy
12522,Male,49,Returning,Business,Business
12523,Female,25,First-time,Business,Economy
12524,Female,38,Returning,Business,Business
12525,Male,28,First-time,Business,Economy
12526,Male,43,Returning,Business,Business
12527,Male,26,Returning,Business,Economy
12528,Male,12,Returning,Business,Business
12529,Female,48,Returning,Business,Business
12530,Male,67,Returning,Business,Economy
12531,Male,45,First-time,Business,Economy
12532,Female,20,First-time,Business,Economy
12533,Female,30,Returning,Business,Business
12534,Male,44,Returning,Business,Business
12535,Female,24,First-time,Business,Economy
12536,Female,36,Returning,Business,Business
12537,Male,38,Returning,Business,Business
12538,Female,25,First-time,Business,Economy
12539,Female,38,First-time,Business,Economy
12540,Male,25,Returning,Business,Business
12541,Male,43,Returning,Business,Business
12542,Female,8,Returning,Business,Business
12543,Male,38,First-time,Business,Economy
12544,Female,35,First-time,Business,Economy
12545,Female,29,First-time,Business,Economy
12546,Female,33,Returning,Business,Economy
12547,Male,24,First-time,Business,Economy
12548,Male,38,Returning,Business,Economy
12549,Male,16,Returning,Personal,Economy
12550,Female,34,Returning,Personal,Economy
12551,Female,29,Returning,Personal,Economy
12552,Male,52,Returning,Personal,Economy
12553,Male,62,Returning,Personal,Economy
12554,Male,14,Returning,Personal,Economy
12555,Female,36,Returning,Personal,Economy
12556,Female,18,Returning,Personal,Economy
12557,Male,17,Returning,Personal,Economy
12558,Female,66,Returning,Personal,Economy
12559,Female,31,Returning,Personal,Economy
12560,Male,42,Returning,Personal,Economy
12561,Female,70,Returning,Personal,Economy
12562,Female,56,Returning,Personal,Economy
12563,Male,66,Returning,Personal,Economy
12564,Male,13,Returning,Personal,Economy
12565,Male,29,Returning,Personal,Economy
12566,Male,15,Returning,Business,Economy Plus
12567,Female,55,Returning,Business,Economy Plus
12568,Male,25,Returning,Business,Economy Plus
12569,Male,30,Returning,Business,Economy Plus
12570,Female,8,Returning,Business,Economy Plus
12571,Male,13,Returning,Personal,Economy Plus
12572,Male,58,Returning,Personal,Economy Plus
12573,Female,49,Returning,Business,Business
12574,Male,57,Returning,Business,Business
12575,Male,8,Returning,Personal,Business
12576,Female,40,Returning,Personal,Business
12577,Female,26,First-time,Business,Economy
12578,Male,22,First-time,Business,Economy
12579,Female,41,Returning,Business,Economy
12580,Female,24,Returning,Business,Business
12581,Female,25,First-time,Business,Economy
12582,Male,60,Returning,Business,Business
12583,Male,43,Returning,Business,Economy
12584,Female,49,Returning,Business,Economy
12585,Male,51,Returning,Business,Economy
12586,Male,25,Returning,Business,Business
12587,Male,39,Returning,Business,Economy
12588,Female,51,Returning,Business,Economy
12589,Female,72,Returning,Business,Business
12590,Female,17,First-time,Business,Economy
12591,Male,23,Returning,Business,Business
12592,Male,42,Returning,Business,Business
12593,Female,46,Returning,Business,Economy
12594,Female,12,First-time,Business,Economy
12595,Female,61,Returning,Business,Business
12596,Female,66,Returning,Business,Economy
12597,Male,62,Returning,Personal,Economy
12598,Female,62,Returning,Personal,Economy
12599,Female,10,Returning,Personal,Economy
12600,Male,38,Returning,Personal,Economy
12601,Female,20,Returning,Personal,Economy
12602,Female,33,Returning,Personal,Economy
12603,Female,65,Returning,Personal,Economy
12604,Male,31,Returning,Personal,Economy
12605,Female,16,Returning,Personal,Economy
12606,Male,68,Returning,Personal,Economy
12607,Female,21,Returning,Personal,Economy
12608,Male,21,Returning,Personal,Economy
12609,Female,29,Returning,Business,Economy Plus
12610,Female,37,Returning,Business,Economy Plus
12611,Male,39,Returning,Business,Economy Plus
12612,Male,32,Returning,Business,Business
12613,Female,14,First-time,Business,Economy
12614,Male,38,Returning,Business,Business
12615,Female,45,Returning,Business,Business
12616,Female,50,Returning,Business,Economy
12617,Male,11,First-time,Business,Economy
12618,Female,70,Returning,Business,Business
12619,Female,18,Returning,Personal,Economy
12620,Female,35,Returning,Personal,Economy
12621,Male,57,Returning,Personal,Economy
12622,Male,43,Returning,Personal,Economy
12623,Male,29,Returning,Personal,Economy Plus
12624,Male,49,First-time,Business,Economy Plus
12625,Male,51,Returning,Business,Business
12626,Male,55,Returning,Business,Business
12627,Male,58,Returning,Business,Business
12628,Female,42,First-time,Business,Business
12629,Female,34,Returning,Business,Business
12630,Male,24,First-time,Business,Economy
12631,Male,53,Returning,Business,Economy
12632,Female,18,Returning,Business,Business
12633,Male,31,Returning,Business,Business
12634,Male,28,Returning,Business,Business
12635,Female,40,Returning,Business,Business
12636,Male,38,Returning,Business,Economy
12637,Female,29,Returning,Business,Economy
12638,Male,25,First-time,Business,Economy
12639,Male,28,Returning,Business,Business
12640,Female,23,First-time,Business,Economy
12641,Male,24,First-time,Business,Economy
12642,Male,75,Returning,Business,Economy
12643,Male,51,Returning,Personal,Economy
12644,Male,21,Returning,Personal,Economy
12645,Female,48,Returning,Personal,Economy
12646,Female,40,Returning,Personal,Economy
12647,Male,61,Returning,Personal,Economy
12648,Female,34,Returning,Personal,Economy
12649,Female,47,Returning,Personal,Economy
12650,Male,70,Returning,Personal,Economy
12651,Male,18,Returning,Personal,Economy
12652,Male,45,First-time,Business,Economy Plus
12653,Male,29,Returning,Business,Economy Plus
12654,Male,29,Returning,Business,Economy Plus
12655,Female,13,First-time,Business,Economy
12656,Male,41,Returning,Business,Business
12657,Male,27,Returning,Business,Business
12658,Female,31,Returning,Business,Business
12659,Female,55,Returning,Personal,Economy
12660,Male,56,Returning,Business,Business
12661,Male,42,Returning,Business,Business
12662,Female,28,Returning,Business,Business
12663,Female,29,Returning,Business,Business
12664,Female,17,Returning,Business,Business
12665,Male,47,Returning,Business,Economy
12666,Male,24,Returning,Business,Economy
12667,Male,34,Returning,Business,Business
12668,Female,55,Returning,Business,Business
12669,Male,22,Returning,Business,Economy
12670,Female,40,Returning,Business,Economy
12671,Male,29,First-time,Business,Economy
12672,Male,26,Returning,Business,Business
12673,Female,45,Returning,Business,Business
12674,Male,48,First-time,Business,Economy
12675,Female,42,Returning,Business,Business
12676,Female,26,First-time,Business,Economy
12677,Female,40,Returning,Business,Business
12678,Male,25,First-time,Business,Economy
12679,Male,23,First-time,Business,Economy
12680,Male,45,Returning,Business,Economy
12681,Female,44,First-time,Business,Economy
12682,Female,20,Returning,Business,Economy
12683,Male,22,Returning,Business,Business
12684,Male,46,Returning,Business,Economy
12685,Male,62,Returning,Business,Economy
12686,Male,42,Returning,Business,Business
12687,Male,45,Returning,Business,Business
12688,Male,41,Returning,Business,Economy
12689,Female,22,Returning,Business,Business
12690,Male,42,Returning,Business,Economy
12691,Female,48,Returning,Business,Economy
12692,Male,56,Returning,Business,Economy
12693,Male,25,Returning,Business,Business
12694,Male,31,Returning,Business,Business
12695,Male,40,Returning,Business,Economy
12696,Female,51,Returning,Business,Economy
12697,Female,50,Returning,Business,Economy
12698,Female,59,Returning,Business,Economy
12699,Male,60,Returning,Business,Business
12700,Male,44,Returning,Business,Business
12701,Male,36,Returning,Business,Business
12702,Male,47,Returning,Business,Business
12703,Female,44,Returning,Business,Economy
12704,Female,26,First-time,Business,Economy
12705,Female,48,Returning,Business,Economy
12706,Female,40,Returning,Business,Economy
12707,Male,31,Returning,Business,Business
12708,Male,18,First-time,Business,Economy
12709,Male,24,Returning,Business,Business
12710,Female,33,Returning,Business,Business
12711,Male,22,First-time,Business,Economy
12712,Female,29,Returning,Business,Business
12713,Male,28,First-time,Business,Economy
12714,Male,11,Returning,Business,Economy
12715,Female,25,Returning,Business,Economy
12716,Female,28,First-time,Business,Economy
12717,Female,38,Returning,Business,Business
12718,Female,10,Returning,Business,Business
12719,Female,22,First-time,Business,Economy
12720,Female,24,Returning,Business,Business
12721,Male,14,First-time,Business,Economy
12722,Male,34,First-time,Business,Economy
12723,Male,56,Returning,Business,Economy
12724,Male,34,First-time,Business,Economy
12725,Female,37,First-time,Business,Economy
12726,Male,18,Returning,Business,Economy
12727,Male,16,First-time,Business,Economy
12728,Female,24,First-time,Business,Economy
12729,Male,40,Returning,Personal,Economy
12730,Female,25,Returning,Personal,Economy
12731,Male,32,Returning,Personal,Economy
12732,Male,20,Returning,Personal,Economy
12733,Female,16,Returning,Personal,Economy
12734,Female,23,Returning,Personal,Economy
12735,Female,67,Returning,Personal,Economy
12736,Female,15,Returning,Personal,Economy
12737,Female,49,Returning,Personal,Economy
12738,Female,16,Returning,Personal,Economy
12739,Male,53,Returning,Personal,Economy
12740,Male,19,Returning,Personal,Economy
12741,Female,46,Returning,Personal,Economy
12742,Male,18,Returning,Personal,Economy
12743,Male,7,Returning,Personal,Economy
12744,Male,37,Returning,Personal,Economy
12745,Male,8,Returning,Personal,Economy
12746,Female,21,Returning,Personal,Economy
12747,Male,68,Returning,Personal,Economy
12748,Female,55,Returning,Personal,Economy
12749,Male,68,Returning,Personal,Economy
12750,Male,16,Returning,Personal,Economy
12751,Female,30,Returning,Personal,Economy
12752,Male,66,Returning,Personal,Economy
12753,Male,44,Returning,Personal,Economy
12754,Female,9,Returning,Personal,Economy
12755,Female,22,Returning,Personal,Economy
12756,Female,11,Returning,Personal,Economy
12757,Male,58,Returning,Personal,Economy
12758,Female,49,Returning,Personal,Economy
12759,Female,48,Returning,Personal,Economy
12760,Female,24,Returning,Personal,Economy
12761,Male,7,Returning,Personal,Economy
12762,Male,57,Returning,Personal,Economy
12763,Male,53,Returning,Personal,Economy
12764,Female,61,Returning,Personal,Economy
12765,Male,37,Returning,Personal,Economy
12766,Male,21,Returning,Business,Economy Plus
12767,Female,61,Returning,Business,Economy Plus
12768,Male,42,Returning,Business,Economy Plus
12769,Male,20,First-time,Business,Economy Plus
12770,Female,29,First-time,Business,Economy Plus
12771,Female,42,Returning,Business,Economy Plus
